,0,1,2,3,4,5
7019,ANG GANDAAAA <33,Rosette Pabonita,2023-02-14T14:14:11Z,2023-02-14T14:14:11Z,0,SxHmoifp0oQ
7020,THEY DID IT AGAIN,Deborah Gipp,2023-02-14T14:14:10Z,2023-02-14T14:14:10Z,0,SxHmoifp0oQ
7021,🤍🤍🤍,MR. MIXER,2023-02-14T14:14:06Z,2023-02-14T14:14:06Z,0,SxHmoifp0oQ
7022,es cmo del Ralph el demoledor es buenísimo KSJDJ,Tomás,2023-02-14T14:13:56Z,2023-02-14T14:13:56Z,0,SxHmoifp0oQ
7023,YEEESSSSS,Xadielw,2023-02-14T14:13:47Z,2023-02-14T14:13:47Z,0,SxHmoifp0oQ
7024,Que lindo concepto ❤️,Andrea Macuri,2023-02-14T14:12:25Z,2023-02-14T14:12:25Z,0,SxHmoifp0oQ
7025,Esto es de lo mejor. 😍😍,chuu.           🪳,2023-02-14T14:12:16Z,2023-02-14T14:12:16Z,0,SxHmoifp0oQ
7026,This song is SO AMAZING AND FUN!!!!! :),International Music Academy,2023-02-14T14:12:04Z,2023-02-14T14:12:04Z,1,SxHmoifp0oQ
7027,SIEUN SLAYED,slay realness,2023-02-14T14:11:56Z,2023-02-14T14:11:56Z,1,SxHmoifp0oQ
7028,LINDAS E MARAVILHOSAS,Raul Sana potter,2023-02-14T14:11:37Z,2023-02-14T14:11:37Z,0,SxHmoifp0oQ
7029,귀엽다 귀여워,ㅇ,2023-02-14T14:11:36Z,2023-02-14T14:11:36Z,1,SxHmoifp0oQ
7030,El popopo popiout me encanta xD,Estuardo E. Méndez,2023-02-14T14:11:29Z,2023-02-14T14:11:29Z,0,SxHmoifp0oQ
7031,slayc fr,샤,2023-02-14T14:11:14Z,2023-02-14T14:11:14Z,0,SxHmoifp0oQ
7032,ISA FIRTS CHORUS AAAAAAAAAA <3,jungwon gf ♡,2023-02-14T14:11:14Z,2023-02-14T14:11:14Z,1,SxHmoifp0oQ
7033,Nakaratta çok güzel,Ecrin #OT7NMIXX,2023-02-14T14:11:13Z,2023-02-14T14:11:13Z,0,SxHmoifp0oQ
7034,SIEUNNN RAPPPPP,iza °,2023-02-14T14:10:48Z,2023-02-14T14:10:48Z,1,SxHmoifp0oQ
7035,"수민♡시은♡아이사♡세은♡윤♡재이♡
스테이씨♡♡♡♡♡♡사랑해♡화이팅♡",李佩紋,2023-02-14T14:10:48Z,2023-02-14T14:10:48Z,0,SxHmoifp0oQ
7036,super love STAYC <333,Jace R,2023-02-14T14:10:47Z,2023-02-14T14:10:47Z,0,SxHmoifp0oQ
7037,귀여워〜🐻　絶対に外さないBEPサウンド。この可愛さ貫き通す感じです❣️,NaChaeng,2023-02-14T14:10:31Z,2023-02-14T14:10:31Z,0,SxHmoifp0oQ
7038,fighting,iza °,2023-02-14T14:09:52Z,2023-02-14T14:09:52Z,0,SxHmoifp0oQ
7039,Let's make 2M views,There 234,2023-02-14T14:09:46Z,2023-02-14T14:09:46Z,0,SxHmoifp0oQ
7040,Is this reall?,Park Yrine,2023-02-14T14:09:44Z,2023-02-14T14:09:44Z,0,SxHmoifp0oQ
7041,love this,Angelinna,2023-02-14T14:09:37Z,2023-02-14T14:09:37Z,0,SxHmoifp0oQ
7042,seeun♡,1201ive,2023-02-14T14:09:35Z,2023-02-14T14:09:35Z,0,SxHmoifp0oQ
7043,SLAYCCVV GIRLLLL OMG,WAYVIYA_,2023-02-14T14:09:30Z,2023-02-14T14:09:30Z,0,SxHmoifp0oQ
7044,스윗까지는 아니고 시은이 배우 시절 때부터 좋아해서 간간히 스테이씨 노래 듣고 하던 사람인데 파피도 너무 좋았고 이번 활동 기점으로 더더욱 흥하면 좋겠어요!! 스테이씨 짱테이씨 멋지다❤❤,하늘따콩나무,2023-02-14T14:09:24Z,2023-02-14T14:09:24Z,2,SxHmoifp0oQ
7045,"STAYC don't follow trends, they set them 😌🧸💕",Mister Taxi,2023-02-14T14:09:23Z,2023-02-14T14:09:23Z,0,SxHmoifp0oQ
7046,MORE THAN MY EXPECTATION AAA IM HAPPY,hasnanca,2023-02-14T14:09:22Z,2023-02-14T14:09:22Z,0,SxHmoifp0oQ
7047,이번 앨범도 역시 미쳤다.. 믿고 듣는 블버지와  짱테이씨..! 아직 입덕 안 한 분들~~ 우리 다 이번 생은 처음이잖아 그니까 아직 많이 남은 우리 기억들 중 스테이씨와 함께하는 추억들 만들어 보자!!! 거품과는 달리 사라지지 않는 이런 게 사랑 맞잖아~~,김성민,2023-02-14T14:09:14Z,2023-02-14T14:09:14Z,8,SxHmoifp0oQ
7048,CUTIEE,Anum Raihana,2023-02-14T14:09:13Z,2023-02-14T14:09:13Z,0,SxHmoifp0oQ
7049,Not my favourite because I am not that into cute themes but it’s not bad,Zerin,2023-02-14T14:09:11Z,2023-02-14T14:09:11Z,0,SxHmoifp0oQ
7050,SLAAYED,Out of my mind,2023-02-14T14:09:09Z,2023-02-14T14:09:09Z,0,SxHmoifp0oQ
7051,please let this be a succesful comeback with lots of views and wins,A.I.M_Boy,2023-02-14T14:08:56Z,2023-02-14T14:08:56Z,0,SxHmoifp0oQ
7052,SIEUN SLAY IN RAP PART!!!!,Yutong Thoh,2023-02-14T14:08:54Z,2023-02-14T14:08:54Z,1,SxHmoifp0oQ
7053,AA BAGUSSS SERU LUCU AAAAA,hasnanca,2023-02-14T14:08:53Z,2023-02-14T14:08:53Z,0,SxHmoifp0oQ
7054,STAYC LUCU BANGET,hasnanca,2023-02-14T14:08:44Z,2023-02-14T14:08:44Z,0,SxHmoifp0oQ
7055,This song so so cute,Jennio시와,2023-02-14T14:08:43Z,2023-02-14T14:08:43Z,0,SxHmoifp0oQ
7056,El osito mamado🤣,César Bonsái,2023-02-14T14:08:42Z,2023-02-14T14:08:42Z,0,SxHmoifp0oQ
7057,MEU DEUS Q OBRA PRIMA,Manoel Vittor,2023-02-14T14:08:40Z,2023-02-14T14:08:40Z,0,SxHmoifp0oQ
7058,필터 구려........,K,2023-02-14T14:08:32Z,2023-02-14T14:08:32Z,0,SxHmoifp0oQ
7059,♡♡♡,RvBestGG,2023-02-14T14:08:13Z,2023-02-14T14:08:13Z,0,SxHmoifp0oQ
7060,OMG SLAYC GIRLS IT'S GOING DOWWWN,iza °,2023-02-14T14:08:08Z,2023-02-14T14:08:08Z,1,SxHmoifp0oQ
7061,<333,RvBestGG,2023-02-14T14:08:08Z,2023-02-14T14:08:08Z,0,SxHmoifp0oQ
7062,this sounds like a song for children but in the best way possible <33,tyun stan 💞,2023-02-14T14:08:01Z,2023-02-14T14:08:01Z,0,SxHmoifp0oQ
7063,LOVE LOVE LOVE,RvBestGG,2023-02-14T14:07:57Z,2023-02-14T14:07:57Z,0,SxHmoifp0oQ
7064,SIEUN RAPPPPPP,marga,2023-02-14T14:07:55Z,2023-02-14T14:07:55Z,1,SxHmoifp0oQ
7065,JANG J YOU LOOK SO STUNNING!!!😣💖,renjunlovelyy,2023-02-14T14:07:54Z,2023-02-14T14:07:54Z,0,SxHmoifp0oQ
7066,VAMOS 8 MILHOES EM 1 DIA SWITHS !!!!,mylleeee,2023-02-14T14:07:54Z,2023-02-14T14:07:54Z,8,SxHmoifp0oQ
7067,Best gg,RvBestGG,2023-02-14T14:07:50Z,2023-02-14T14:07:50Z,0,SxHmoifp0oQ
7068,OMG AAAAAAAAAAAA,marga,2023-02-14T14:07:42Z,2023-02-14T14:07:42Z,0,SxHmoifp0oQ
7069,Sarkı cok sariyor,Ecrin #OT7NMIXX,2023-02-14T14:07:39Z,2023-02-14T14:07:39Z,0,SxHmoifp0oQ
7070,I was like where is SIEUN??? then she comes out RAPPING??? sheeeeeesh,Shaion,2023-02-14T14:07:27Z,2023-02-14T14:07:27Z,1,SxHmoifp0oQ
7071,SLAYC!!,Alex Basco,2023-02-14T14:07:15Z,2023-02-14T14:07:15Z,1,SxHmoifp0oQ
7072,LUCUUNYAAAAA,au,2023-02-14T14:07:14Z,2023-02-14T14:07:14Z,0,SxHmoifp0oQ
7073,ANNDDDD ATEE,jungone,2023-02-14T14:07:14Z,2023-02-14T14:07:14Z,0,SxHmoifp0oQ
7074,I need teddy bear ENGLISH VERSION😭😭😭 this song give me western song vibes PLEASE HIGH UP HEAR MEEEEEEEE!1!1!,renjunlovelyy,2023-02-14T14:07:13Z,2023-02-14T14:07:13Z,1,SxHmoifp0oQ
7075,"It's Sieun and J era!! Their raps are on fire oh my gosh!! Everyone in STAYC are main characters, main visuals and aces ❤️",Jocelyn Wong19,2023-02-14T14:07:06Z,2023-02-14T14:07:06Z,173,SxHmoifp0oQ
7076,a bop ofcourse im crying i love y'all so much!!!,Alex Basco,2023-02-14T14:07:02Z,2023-02-14T14:07:02Z,0,SxHmoifp0oQ
7077,"ohhh my god, this is so so sooo cool 😍",Alessandra Soares,2023-02-14T14:06:57Z,2023-02-14T14:06:57Z,0,SxHmoifp0oQ
7078,💖,FINNA TAN,2023-02-14T14:06:56Z,2023-02-14T14:06:56Z,1,SxHmoifp0oQ
7079,FICOU MUITO BOM ESTOU SURTANDO,Allana🍦,2023-02-14T14:06:29Z,2023-02-14T14:06:29Z,0,SxHmoifp0oQ
7080,Stayc's songs will never be dissapointing,Ashrie,2023-02-14T14:06:26Z,2023-02-14T14:06:26Z,0,SxHmoifp0oQ
7081,SLAYCCCCC,Hema Blas,2023-02-14T14:06:12Z,2023-02-14T14:06:12Z,0,SxHmoifp0oQ
7082,J LINDA E TALENTOSA! AMO! <3,Allana🍦,2023-02-14T14:06:11Z,2023-02-14T14:06:11Z,0,SxHmoifp0oQ
7083,estou muito orgulhosa de vocês. obrigada pelo bom trabalho!,Allana🍦,2023-02-14T14:06:08Z,2023-02-14T14:06:08Z,0,SxHmoifp0oQ
7084,"lindas! bom trabalho meninas, ficou incrível! mv maravilhoso eu amei. stayc nunca decepciona! 💖",Allana🍦,2023-02-14T14:06:03Z,2023-02-14T14:06:03Z,0,SxHmoifp0oQ
7085,woohh yess slayyy !!,CLICK,2023-02-14T14:06:02Z,2023-02-14T14:06:02Z,0,SxHmoifp0oQ
7086,Demasiado infantil 😂😂😂😂,Jhon Mendes,2023-02-14T14:05:58Z,2023-02-14T14:05:58Z,1,SxHmoifp0oQ
7087,elas entregaram smash hit como esperado,mrs idolsz,2023-02-14T14:05:49Z,2023-02-14T14:05:49Z,0,SxHmoifp0oQ
7088,stayc nunca erra,mrs idolsz,2023-02-14T14:05:28Z,2023-02-14T14:05:28Z,0,SxHmoifp0oQ
7089,너무 좋아요❤,황소래 성장기,2023-02-14T14:05:23Z,2023-02-14T14:05:23Z,0,SxHmoifp0oQ
7090,"아니 시은이 랩? 하는거 너무좋고
짱재이 장발 너무잘어울리고
곡 분위기 자체가 슽씨랑 찰떡이고
이사님 빨강머리도 너무 잘어울리고
세은이 비주얼 미쳤고
윤이는 말할것도 없고
수민이역시 머리너무 찰떡...
완벽하다 슽씨!",SY CHOI,2023-02-14T14:05:17Z,2023-02-14T14:08:01Z,10,SxHmoifp0oQ
7091,Isa sooo beautiful here and sieun slayyy her part,MEG¹⁴³,2023-02-14T14:05:17Z,2023-02-14T14:05:17Z,1,SxHmoifp0oQ
7092,THEY SLAY SO HARD 💅,Sebastian Jaramillo,2023-02-14T14:05:12Z,2023-02-14T14:05:12Z,0,SxHmoifp0oQ
7093,THIS IS SO GOOD LIKEEE,mauw,2023-02-14T14:05:05Z,2023-02-14T14:05:05Z,0,SxHmoifp0oQ
7094,"The intro: ""Stayc girls are going down"" whyy?🥹
And this song is soo good",soyaaa_,2023-02-14T14:05:04Z,2023-02-14T14:05:04Z,0,SxHmoifp0oQ
7095,This is such a stayc song!,SuA Bit Siyeon's Lip,2023-02-14T14:04:25Z,2023-02-14T14:04:25Z,0,SxHmoifp0oQ
7096,stayc never disappoints😌,aetiny,2023-02-14T14:04:00Z,2023-02-14T14:04:00Z,0,SxHmoifp0oQ
7097,시은이번앞머리진짜....너무너무이쁘다ㅜㅜㅜㅜㅜㅠ사랑에빠진다.....,다정,2023-02-14T14:03:57Z,2023-02-14T14:03:57Z,1,SxHmoifp0oQ
7098,"The mv style is so different, I love it",Braz Bisneto,2023-02-14T14:03:56Z,2023-02-14T14:03:56Z,0,SxHmoifp0oQ
7099,2:28 😭😭,Wuwu,2023-02-14T14:03:52Z,2023-02-14T14:03:52Z,1,SxHmoifp0oQ
7100,the animations are giving my little pony,sherz 👒,2023-02-14T14:03:32Z,2023-02-14T14:03:32Z,0,SxHmoifp0oQ
7101,I have to study swith so I can't swim anymore ㅜㅜkeep going I'm counting   on y'all 💛,dubaduwariwari,2023-02-14T14:03:29Z,2023-02-14T14:03:29Z,0,SxHmoifp0oQ
7102,sieun rap is nice,家豪 颜,2023-02-14T14:03:11Z,2023-02-14T14:03:11Z,1,SxHmoifp0oQ
7103,"애들이 더 예뻐진거 같다. 
노래도 대박 좋고
비트가 마음에 드네요",안재헌,2023-02-14T14:03:04Z,2023-02-14T14:03:04Z,2,SxHmoifp0oQ
7104,PUMP PUMP PUMP IT UPPP,Aspyn Tanner,2023-02-14T14:03:00Z,2023-02-14T14:03:00Z,0,SxHmoifp0oQ
7105,Catchy love it fighting!!,Vuelaeltiempo,2023-02-14T14:02:58Z,2023-02-14T14:02:58Z,0,SxHmoifp0oQ
7106,원래 노래 몇일날 나온다고 해도 그냥 '나오는구나~' 뮤비는 딱히 챙겨보는 타입 아니였는데 스테이시님들 노래는 궁금해서 처음으로 기억하고 잇다가 들으러 왓어요!,꽉지연이,2023-02-14T14:02:38Z,2023-02-14T14:02:38Z,1,SxHmoifp0oQ
7107,"El mv 10/10
Stayc nunca decepciona",xiaoting,2023-02-14T14:02:25Z,2023-02-14T14:02:25Z,7,SxHmoifp0oQ
7108,이번 노래 개좋다 💘,오리,2023-02-14T14:02:17Z,2023-02-14T14:02:17Z,2,SxHmoifp0oQ
7109,so beautiful ❤❤❤❤❤,Giải Trí Kiến Thức Tổng Hợp,2023-02-14T14:01:56Z,2023-02-14T14:01:56Z,1,SxHmoifp0oQ
7110,teddy bear uuuuuuu teddy bear uuuuuuuu,lili,2023-02-14T14:01:55Z,2023-02-14T14:01:55Z,0,SxHmoifp0oQ
7111,"5시간 전인데 조회수!!
이건 전세계 사람들이 빨리 알아야 하는데!!
테디베어❤❤많이 들어주세요!!!!",김민정,2023-02-14T14:01:40Z,2023-02-14T14:01:40Z,1,SxHmoifp0oQ
7112,amooo,Ricardo Larry Capija,2023-02-14T14:01:31Z,2023-02-14T14:01:31Z,0,SxHmoifp0oQ
7113,2:23 this part is so good !!💓,Luva4chaers,2023-02-14T14:01:19Z,2023-02-14T14:01:19Z,0,SxHmoifp0oQ
7114,SLAYC IS BACKKKK! Anyone Else get big ASAP Era flashbacks?! I'm obessed! LOVE LOVE LOVE!,Alice's Adventures in our Wonderland,2023-02-14T14:00:54Z,2023-02-14T14:00:54Z,0,SxHmoifp0oQ
7115,Stayc never disappoints! 사랑해요💓 stayc !,Luva4chaers,2023-02-14T14:00:44Z,2023-02-14T14:00:44Z,0,SxHmoifp0oQ
7116,STAYC always saving me💗,sooooyang,2023-02-14T14:00:44Z,2023-02-14T14:00:44Z,0,SxHmoifp0oQ
7117,ATE THIS FR,F64RLESS,2023-02-14T14:00:38Z,2023-02-14T14:00:38Z,0,SxHmoifp0oQ
7118,LITERALLY THE CUTEST SONG🥹🥹,dre,2023-02-14T14:00:29Z,2023-02-14T14:00:29Z,0,SxHmoifp0oQ
7119,AAAAAAA THIS IS SOOOOO ADORABLE AND THE SONG IS SOOOO GOOD I LOVE IT SO MUCH!!!!,Madeleine,2023-02-14T14:00:24Z,2023-02-14T14:00:24Z,1,SxHmoifp0oQ
7120,"Honestly, this is the first time I’m unfortunately disappointed by StayC’s music. This sounds like Disney channel music. I hate it 😭😭😭😭😭😭",Belllieve1000,2023-02-14T14:00:16Z,2023-02-14T14:00:16Z,2,SxHmoifp0oQ
7121,Mds o urso marombeiro kakakakaka,Manuela Diss 마누엘라 D,2023-02-14T14:00:05Z,2023-02-14T14:00:05Z,0,SxHmoifp0oQ
7122,I’m in loooooove❤,Henry Cabarcas,2023-02-14T13:59:35Z,2023-02-14T13:59:35Z,0,SxHmoifp0oQ
7123,"Feels like only BEP would be brave enough to put the main vocalist to do rap lines, and sub vocal to do the final chorus. 
But probably because in stayc all are capable enough to do it. 
Another bop from stayc. They can't miss.",Al-Batutta,2023-02-14T13:59:16Z,2023-02-14T13:59:16Z,1,SxHmoifp0oQ
7124,Sarkının cute konsepte sahip olduğu teaserde belliydi ne dusundunuz ki yani,Ecrin #OT7NMIXX,2023-02-14T13:59:08Z,2023-02-14T13:59:31Z,0,SxHmoifp0oQ
7125,SUCH A CUTE SONG,fantarry,2023-02-14T13:59:06Z,2023-02-14T13:59:06Z,1,SxHmoifp0oQ
7126,#Sieun,Nhã Yên♡,2023-02-14T13:59:04Z,2023-02-14T13:59:04Z,1,SxHmoifp0oQ
7127,#Seeun,Nhã Yên♡,2023-02-14T13:58:58Z,2023-02-14T13:58:58Z,0,SxHmoifp0oQ
7128,AHHH SO CUTE,bow wow,2023-02-14T13:58:55Z,2023-02-14T13:58:55Z,0,SxHmoifp0oQ
7129,LAS AMO,Karellys,2023-02-14T13:58:53Z,2023-02-14T13:58:53Z,0,SxHmoifp0oQ
7130,#Isa,Nhã Yên♡,2023-02-14T13:58:51Z,2023-02-14T13:58:51Z,1,SxHmoifp0oQ
7131,My Queens back👑👑💗💖,flowers_diamond🍇💟,2023-02-14T13:58:46Z,2023-02-14T13:58:46Z,1,SxHmoifp0oQ
7132,#Joon,Nhã Yên♡,2023-02-14T13:58:44Z,2023-02-14T13:58:44Z,0,SxHmoifp0oQ
7133,Great daycwith this,Jesus Solange,2023-02-14T13:58:41Z,2023-02-14T13:58:41Z,0,SxHmoifp0oQ
7134,Que fofinhas 🥰🥰,johnny martins,2023-02-14T13:58:38Z,2023-02-14T13:58:38Z,0,SxHmoifp0oQ
7135,#Sumin,Nhã Yên♡,2023-02-14T13:58:36Z,2023-02-14T13:58:36Z,0,SxHmoifp0oQ
7136,WE STAN STAYC,Jadecovers,2023-02-14T13:58:33Z,2023-02-14T13:58:33Z,0,SxHmoifp0oQ
7137,#stayc,Nhã Yên♡,2023-02-14T13:58:28Z,2023-02-14T13:58:28Z,0,SxHmoifp0oQ
7138,BOPPPP,zulfa ramadhan,2023-02-14T13:58:25Z,2023-02-14T13:58:25Z,0,SxHmoifp0oQ
7139,Rapper sieun kkkkk,AR,2023-02-14T13:58:22Z,2023-02-14T13:58:22Z,0,SxHmoifp0oQ
7140,CUTE,kurt.,2023-02-14T13:58:21Z,2023-02-14T13:58:21Z,0,SxHmoifp0oQ
7141,this song is so cute :(,margo,2023-02-14T13:58:20Z,2023-02-14T13:58:20Z,0,SxHmoifp0oQ
7142,this reminds me equestria girls’s aesthetic! so cute and shiny!!🧚🏻‍♀️,aisha sabit,2023-02-14T13:57:57Z,2023-02-14T13:57:57Z,0,SxHmoifp0oQ
7143,사랑해 짱테이시❤,앙 큼,2023-02-14T13:57:46Z,2023-02-14T13:57:46Z,0,SxHmoifp0oQ
7144,Омгомг дождались,скз и эспа мои ульты,2023-02-14T13:57:45Z,2023-02-14T13:57:45Z,0,SxHmoifp0oQ
7145,TA LINDO,maria,2023-02-14T13:57:42Z,2023-02-14T13:57:42Z,0,SxHmoifp0oQ
7146,노래 너무 좋아요,Dance with Talley,2023-02-14T13:57:36Z,2023-02-14T13:57:36Z,0,SxHmoifp0oQ
7147,"Wah, aku suka banget lagu sama MV nya KEREN bangettttt
and rapper J uaaa.. 나는 당신의 팬입니다",indi yaaa038,2023-02-14T13:57:36Z,2023-02-14T13:57:36Z,0,SxHmoifp0oQ
7148,This song is so cute💕💕,yuri,2023-02-14T13:57:30Z,2023-02-14T13:57:30Z,0,SxHmoifp0oQ
7149,AMEE,Yoon te amo,2023-02-14T13:57:23Z,2023-02-14T13:57:23Z,0,SxHmoifp0oQ
7150,"loving this song, lets go stayc🥰🥰🥰",laura pulgarin,2023-02-14T13:57:07Z,2023-02-14T13:57:07Z,0,SxHmoifp0oQ
7151,우리 애기둘 고생해쮸ㅠㅠㅠㅠ,히히힣,2023-02-14T13:57:01Z,2023-02-14T13:57:01Z,0,SxHmoifp0oQ
7152,Me encantó que gran debut 😍 las amo desde que las conocí no paro de ver lo magnífico de sus canciones 🥰🥰,Deus Cat,2023-02-14T13:56:35Z,2023-02-14T13:56:35Z,6,SxHmoifp0oQ
7153,1.6,kurt.,2023-02-14T13:56:26Z,2023-02-14T13:56:26Z,0,SxHmoifp0oQ
7154,파워퍼프걸같이 생긴 저 캐릭터 잘 활용해서 씁시다...  너무 예쁜데요♡,YUL KIM,2023-02-14T13:56:25Z,2023-02-14T13:56:25Z,0,SxHmoifp0oQ
7155,COMO SIEMPRE STAYC SACA GRANDES CANCIÓNES HAY QUE APOYAR A LAS CHICAS!!! <3,Valeria Kim,2023-02-14T13:56:23Z,2023-02-14T13:56:23Z,16,SxHmoifp0oQ
7156,We never knew J would be this amazing😍😍😍😍😍,César Bonsái,2023-02-14T13:56:08Z,2023-02-14T13:56:08Z,0,SxHmoifp0oQ
7157,너무 좋다 사랑항다 얘들아💖💖💖 즐겁게 들을게!!,왕잉이,2023-02-14T13:56:07Z,2023-02-14T13:56:07Z,1,SxHmoifp0oQ
7158,1:14 YESSS SIEUN!!!,Multi,2023-02-14T13:55:55Z,2023-02-14T13:55:55Z,0,SxHmoifp0oQ
7159,Love this song 😍😍😍,Haana 22,2023-02-14T13:55:36Z,2023-02-14T13:55:36Z,0,SxHmoifp0oQ
7160,Sieun rap i know we all died 🥹,Rich Amaya,2023-02-14T13:55:33Z,2023-02-14T13:55:33Z,1,SxHmoifp0oQ
7161,"Окей, когда нибудь это должно было произойти. Переживём и это, бывает. Пойду, RUN2U переслушаю десять раз",max z,2023-02-14T13:55:32Z,2023-02-14T14:13:21Z,0,SxHmoifp0oQ
7162,the song is so cute and the girls look adorable ♡ stayc never let us down 🎀 and the mv !! it’s so perfect,wonydoli,2023-02-14T13:55:30Z,2023-02-14T13:55:30Z,0,SxHmoifp0oQ
7163,💟💗💖AMOOOOOOOO💖,💕temiro💕,2023-02-14T13:55:17Z,2023-02-14T13:55:17Z,0,SxHmoifp0oQ
7164,스테이씨 뮤비중 이게 젤 이쁜듯!!,🍅토마토김리즈🍅,2023-02-14T13:55:14Z,2023-02-14T13:55:14Z,0,SxHmoifp0oQ
7165,LAS AMOOO,danna,2023-02-14T13:55:04Z,2023-02-14T13:55:04Z,0,SxHmoifp0oQ
7166,"Te amo Teddy Bear, que canción tan espectacular",Jangcidio,2023-02-14T13:55:03Z,2023-02-14T13:55:03Z,0,SxHmoifp0oQ
7167,SIEUN RAPPING WTH THAT WAS SO GOOD,Jisun,2023-02-14T13:54:34Z,2023-02-14T13:54:34Z,0,SxHmoifp0oQ
7168,AHHH IM ALREADY OBSSESED,thinkaboutchuu,2023-02-14T13:54:28Z,2023-02-14T13:54:28Z,0,SxHmoifp0oQ
7169,SLAYC!!!!,mellie,2023-02-14T13:54:28Z,2023-02-14T13:54:28Z,0,SxHmoifp0oQ
7170,AVISA QUE SÃO ELAS,Luíza Moura,2023-02-14T13:54:20Z,2023-02-14T13:54:20Z,0,SxHmoifp0oQ
7171,EL RAP DE SIEUN??? ME LES FUI,Jangcidio,2023-02-14T13:54:13Z,2023-02-14T13:54:13Z,0,SxHmoifp0oQ
7172,YES,Chae Chae,2023-02-14T13:53:57Z,2023-02-14T13:53:57Z,0,SxHmoifp0oQ
7173,El mundo es un lugar mejor gracias a STAYC,Jangcidio,2023-02-14T13:53:49Z,2023-02-14T13:53:49Z,0,SxHmoifp0oQ
7174,자꾸    펭귄모드로   로 들리는데...,YUL KIM,2023-02-14T13:53:45Z,2023-02-14T13:54:22Z,0,SxHmoifp0oQ
7175,My girls this is perfect!.,~yoon,2023-02-14T13:53:30Z,2023-02-14T13:53:30Z,0,SxHmoifp0oQ
7176,2023 케이팝 상반기의 한 획을 그어보자 스테이씨 ❤❤ 이번 활동 다치지말고 화이팅!!,평면벡터,2023-02-14T13:53:19Z,2023-02-14T13:53:30Z,1,SxHmoifp0oQ
7177,"Sieun rap!!! Ya amo esta canción, gracias STAYC por sacar mi canción favorita del año!",selene,2023-02-14T13:53:13Z,2023-02-14T13:53:13Z,17,SxHmoifp0oQ
7178,♥️♥️♥️♥️♥️♥️,JO Daily,2023-02-14T13:53:10Z,2023-02-14T13:53:10Z,0,SxHmoifp0oQ
7179,ENTREGARAM TUDO,A Primeira,2023-02-14T13:53:02Z,2023-02-14T13:53:02Z,0,SxHmoifp0oQ
7180,내 여자 이건 완벽해!,~yoon,2023-02-14T13:52:51Z,2023-02-14T13:52:51Z,0,SxHmoifp0oQ
7181,ayyeee slayy,XchcTiBdiPuTs6969,2023-02-14T13:52:48Z,2023-02-14T13:52:48Z,0,SxHmoifp0oQ
7182,❤❤❤,love4nwjns,2023-02-14T13:52:40Z,2023-02-14T13:52:40Z,0,SxHmoifp0oQ
7183,OMG AMAZING SLAYC GIRLS,soooobin,2023-02-14T13:52:20Z,2023-02-14T13:52:20Z,0,SxHmoifp0oQ
7184,addictive,Ana Beatricy,2023-02-14T13:52:12Z,2023-02-14T13:52:12Z,0,SxHmoifp0oQ
7185,THE MV>>>,Ana Beatricy,2023-02-14T13:52:02Z,2023-02-14T13:52:02Z,0,SxHmoifp0oQ
7186,This has a bit of a 2nd Gen vibe I think,Ioana C.,2023-02-14T13:52:00Z,2023-02-14T13:52:00Z,0,SxHmoifp0oQ
7187,what happened to the mixing,KpopHunkTech,2023-02-14T13:51:57Z,2023-02-14T13:51:57Z,0,SxHmoifp0oQ
7188,I love it it's so adorable😍😍,Femke Sijlaar,2023-02-14T13:51:51Z,2023-02-14T13:51:51Z,0,SxHmoifp0oQ
7189,my girls,Ana Beatricy,2023-02-14T13:51:47Z,2023-02-14T13:51:47Z,0,SxHmoifp0oQ
7190,EXCEPTIONALLY AMAZING,Ana Beatricy,2023-02-14T13:51:42Z,2023-02-14T13:51:42Z,0,SxHmoifp0oQ
7191,"Not my cup of Tea, what happened to this group.",ja Morant,2023-02-14T13:51:31Z,2023-02-14T13:51:31Z,1,SxHmoifp0oQ
7192,the cutest choreo!!,Ana Beatricy,2023-02-14T13:51:29Z,2023-02-14T13:51:29Z,0,SxHmoifp0oQ
7193,"This song is really perfect for STAYC... I love It... 💓💗💕

(이 노래는 스테이시에게 정말 완벽해요... 난 좋아... 💓💗💕)",Art-ALCA,2023-02-14T13:51:24Z,2023-02-14T13:51:24Z,0,SxHmoifp0oQ
7194,SLAYCCCC,woo,2023-02-14T13:51:21Z,2023-02-14T13:51:21Z,0,SxHmoifp0oQ
7195,This is adorable.,RUSUR,2023-02-14T13:51:15Z,2023-02-14T13:51:15Z,0,SxHmoifp0oQ
7196,I LOVE THE SONGGGG😭😭😭😭,Natalie CD,2023-02-14T13:51:13Z,2023-02-14T13:51:13Z,0,SxHmoifp0oQ
7197,I REALLY LOVE,Ana Beatricy,2023-02-14T13:51:06Z,2023-02-14T13:51:06Z,0,SxHmoifp0oQ
7198,"스테이씨가 우리한테 히어로가 되어서 해주고 싶은 말을 해주는 것 같아서 너무 좋다🥲🥲
우리도 히어로가 되서 스테이씨 행복하게 해주께!!! 스테이씨로 활동해줘서 너무 고마워ㅠㅠ
💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗",지민 전,2023-02-14T13:50:57Z,2023-02-14T13:50:57Z,2,SxHmoifp0oQ
7199,straight into my playlist!!,renebebehh,2023-02-14T13:50:52Z,2023-02-14T13:50:52Z,0,SxHmoifp0oQ
