video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags
vm0O-Hpjs4g,24,Entertainment,오랜만에 버거형제,964368,9905,2022-01-12 10:00:37+00:00,#버튜버 #햄버거
9H6yUo8oCWk,24,Entertainment,통닭천사의 떡볶이,2210187,17922,2022-01-06 10:00:05+00:00,#통닭천사 #떡볶이
-YZ_z_TRBnY,24,Entertainment,치킨계의 냉전시대,772510,8258,2022-01-03 10:00:00+00:00,#먹방 #쏘랑이치킨
0pw5gBIAWQM,24,Entertainment,환타로 만든 뱅쇼 vs 쌍화탕으로 만든 모주,2245503,22318,2022-01-01 10:00:00+00:00,#주호민 #김풍
lSt2UnEmGxc,24,Entertainment,포켓몬 괴담과 검은 닌텐도,2515843,20293,2021-12-27 10:00:17+00:00,#포켓몬 #검은닌텐도
J_1iXthSH5o,24,Entertainment,그 와중에 밥은 맛있고,1121061,13331,2021-12-25 10:00:16+00:00,#분노조절 #돈까스제육
IGvnjQrV09w,24,Entertainment,MBTI 유형 진짜 맞나 확인하기,801861,8587,2021-12-24 10:00:10+00:00,#철면수심 #단군 #MBTI
qTm-qUSKuC4,24,Entertainment,끓여먹는 콜드브루 커피,1562061,14750,2021-12-20 10:00:32+00:00,#주호민 #핫콜드브루
g8BNuj5C0vE,24,Entertainment,진짜 나와버린 철면수심 차돌짬뽕,1678388,16204,2021-12-18 10:00:32+00:00,#철면수심 #차돌짬뽕
uUoQ6SmZEgk,24,Entertainment,INTP특) 내 말만 맞음,1051992,13125,2021-12-15 10:00:23+00:00,#김풍 #장지수
V_y3b_9ReU0,24,Entertainment,함께 먹으면 더 맛있는 부대찌개,2407430,19033,2021-12-13 10:00:12+00:00,#주호민 #부대찌개
QapJKN-_ha4,24,Entertainment,호크아이 슨배임 살려내라 이놈들아,1007056,12402,2021-12-12 10:00:08+00:00,#마블 #호크아이
6qQWZmk5_WY,24,Entertainment,추운 날씨엔 장칼국수,2074886,16098,2021-12-11 10:00:02+00:00,#주호민 #장칼국수
aEgov1XHmos,24,Entertainment,라텍스 수제비,908397,10969,2021-12-09 10:00:01+00:00,#수제비 #쿡방
RHklOW-bL_c,24,Entertainment,침착맨이 그나마 좋아하는 김치 월드컵,915966,8371,2021-12-07 10:00:10+00:00,#김풍 #김치
imTVT-yn-xE,24,Entertainment,일이 손에 안 잡히는 전무님,1223797,12709,2021-12-06 10:00:17+00:00,#김풍 #MBTI
PxC5kDvxoSs,24,Entertainment,황당한 라이트 노벨 제목 월드컵 (※황당한 게 아니었다?!),1707003,17061,2021-12-04 10:00:18+00:00,#라노벨 #이상형월드컵
GOb70rO9JUY,24,Entertainment,'로켓 과학' 특강 | 제2부 NASA와 VSVN,3250973,17644,2021-11-29 10:00:05+00:00,#안될과학 #로켓
6Y1kWcrFKQo,24,Entertainment,'로켓 과학' 특강 | 제1부 비둘기부터 로켓까지,2965348,18171,2021-11-27 10:00:01+00:00,#안될과학 #로켓
eV7RaPDIG-w,24,Entertainment,남캠맨,1388322,20876,2021-11-26 10:00:31+00:00,#남캠 #DSLR
vc5cLIQu4oo,24,Entertainment,곰탕 라면,859270,9370,2021-11-21 10:00:32+00:00,#곰탕 #먹방
kXVOrZl9HmE,24,Entertainment,호빵업계 어디까지 가는가,1950684,20052,2021-11-19 10:00:16+00:00,#호빵 #민초
bxUK_9rpFLw,24,Entertainment,미국식 덮밥,2117652,15201,2021-11-18 10:00:31+00:00,#주호민 #김풍
oec-F62u-Vg,24,Entertainment,"미지의 생명체, 크립티드(Cryptid)를 알아보자",1044518,10441,2021-11-16 10:00:16+00:00,#크립티드 #모켈레음벰베
sd_s9SLFphw,24,Entertainment,침착맨의 뿌리를 찾아서 | 3화 안산 편(完),558976,9580,2021-11-14 10:00:13+00:00,#침착맨의뿌리를찾아서 #안산편
4zIQ55coQmU,24,Entertainment,카톡 고백 월드컵,4091987,32055,2021-11-13 10:00:02+00:00,#주호민 #김풍
leQNQ5MTsfw,24,Entertainment,삼국지에 미친 사람의 택배,909179,10550,2021-11-09 10:00:15+00:00,#주펄 #택배
HzxdVaKaPyA,24,Entertainment,버섯(Mushroom)을 알아보자,1142595,13392,2021-11-01 10:00:06+00:00,#버섯
ytyJgnfb40Q,1,Film & Animation,"듄 (Dune, 2021) 감상회 (with 주호민)",1828775,14618,2021-10-31 10:00:34+00:00,#주호민 #듄 #스포감상회
Qlm12sRtClM,24,Entertainment,독기 가득 충전해온 주호민,2445859,21147,2021-10-30 10:00:24+00:00,#주호민 #신지드
tYHgOCT68VE,24,Entertainment,침착맨 판타지 삼국지,638788,7379,2021-10-18 10:00:21+00:00,#삼국지 #판타지
TAA2lvidJPw,24,Entertainment,버튜버 아이돌 로나로나땅,1501115,19068,2021-10-14 10:00:24+00:00,#로나로나땅 #버튜버
Q7aA7E_WF0w,24,Entertainment,만델라 효과,1903378,18144,2021-10-09 10:00:24+00:00,#만델라효과
T14f1ZjqLRw,24,Entertainment,"어색, 뻘쭘, 부끄러운 순간 월드컵",1012273,7948,2021-10-08 10:00:31+00:00,#철면수심 #단군 #이상형월드컵
HKzMkcNSNg8,24,Entertainment,매운볶음면 2개 푸드파이트,814777,7915,2021-10-06 10:00:18+00:00,#신라면볶음면 #틈새라면볶음면 #식욕감퇴먹방
0uc-0xqWcwY,24,Entertainment,차돌짬뽕 로고와 호날두 개체수 줄이기,672866,6865,2021-10-04 10:00:02+00:00,#철면수심 #단군
sNdK-ZHbByw,24,Entertainment,'양자역학' 특강 | 제2부 파동 침착맨과 입자 침착맨,2169631,16953,2021-10-03 10:30:08+00:00,#안될과학 #양자역학
_5Jsp-bIeqU,24,Entertainment,"오징어 게임 (Squid Game, 2021) 감상회",2521782,24177,2021-10-02 10:00:15+00:00,#오징어게임 #넷플릭스
QK2-QUcp4zY,24,Entertainment,'양자역학' 특강 | 제1부 양자역학과 위기의 브라질 사람들,2878740,23463,2021-10-01 10:00:32+00:00,#안될과학 #양자역학
NSsfNvAuz_w,24,Entertainment,인천 설명회,1545133,14288,2021-09-17 10:00:12+00:00,#철면수심 #단군 #인천
1v3ogco8zF8,24,Entertainment,차돌짬뽕 청문회,1457143,13042,2021-09-15 10:00:01+00:00,#철면수심 #단군 #차돌짬뽕
uhZ7xQiu7Qg,24,Entertainment,좀비사태 발생시 착용할 방어구 월드컵,1376575,11935,2021-09-13 10:00:26+00:00,#좀비 #이상형월드컵
X8fHUXXrUj8,24,Entertainment,협동해서 이혼 막기,530128,4905,2021-09-12 10:00:12+00:00,#주호민 #ittakestwo
LOuy_4lrauM,24,Entertainment,쉽게 질리는 음식 월드컵,5695446,37302,2021-09-10 10:00:11+00:00,#이상형월드컵
C56L0JaoYwE,24,Entertainment,이건 못 참지! 깰 수밖에 없는 알람 월드컵,735193,7947,2021-09-08 10:00:09+00:00,#이상형월드컵 #알람
iELgTIG8KEQ,24,Entertainment,모든 것이 감사해지는 초밥,1304125,16119,2021-09-02 10:00:16+00:00,#초밥 #감사
CGJ2uB5TYqQ,24,Entertainment,이것은 마술인가 마법인가,3218519,30112,2021-08-14 10:42:34+00:00,#김준표 #마술 #주호민
_M71wCMxT3o,24,Entertainment,쓸데없지만 신기한 사실 월드컵,4578257,23596,2021-08-13 10:00:31+00:00,#주호민 #김풍 #이상형월드컵
hEqJLnEWVKk,24,Entertainment,세 명인데 피자 한 판만 시켜버림,1868535,17046,2021-08-11 10:00:15+00:00,#주호민 #김풍
dang96gloVs,24,Entertainment,'유사과학' 특강 | 제1부 유사과학에 관한 몸풀기 퀴즈,2537073,18350,2021-08-05 10:30:11+00:00,#안될과학 #유사과학
Uepu0fO--9E,24,Entertainment,시청자 방 훈수하기,5555502,44500,2021-08-04 10:26:48+00:00,#침착맨
keExg7xjO3o,24,Entertainment,5억 년 버티고 천만 원 받기 vs 그냥 살기,3223350,23482,2021-08-03 10:00:31+00:00,#만화 #5억년버튼
5cVDuWpFix4,24,Entertainment,그동안 알고 있었던 영어는 잊어라,967464,16148,2021-07-28 10:00:22+00:00,#영어공부 #실전영어
mllPpHzhSpU,24,Entertainment,침&펄이 제작하고 싶은 영화 장르 월드컵,1235786,8802,2021-07-27 10:00:19+00:00,#영화 #이상형월드컵
oZGBh_njraU,24,Entertainment,지르려는 동생 vs 말리는 오빠,1967477,17220,2021-07-24 10:30:18+00:00,#통닭천사 #중고차
qRUxCTEtKMI,24,Entertainment,음모론 & 미스터리 월드컵,5212281,33421,2021-07-13 10:00:18+00:00,#음모론 #이상형월드컵
i7PyLhcb1qM,24,Entertainment,납량특집 공포 사연 낭독회,2164616,23717,2021-07-10 10:00:31+00:00,#공모전 #납량특집
hRHJdWqs33A,24,Entertainment,최악의 음식 조합 월드컵,1207915,9246,2021-07-07 10:00:15+00:00,#최악의음식조합 #이상형월드컵
