0,1,2,3,4,5
Obviamente lo voy a ver y lo voy a disfrutar mucho!! Gracias por hacer el programa!! Los amamos!! Saludos!! ✌️🤗💜💓🇲🇽💖💕👏👏,Angels JR,2023-02-20T21:30:49Z,2023-02-20T21:30:49Z,11,O-mqRaOulGE
Can’t wait for the subtitles!,Sarah J,2023-02-20T21:30:25Z,2023-02-20T21:30:25Z,3,O-mqRaOulGE
Tae is so funny 😭😭,Sarah J,2023-02-20T21:30:08Z,2023-02-20T21:30:08Z,5,O-mqRaOulGE
Taehyung 🤍🤍,Sarah J,2023-02-20T21:28:49Z,2023-02-20T21:28:49Z,2,O-mqRaOulGE
I'm waiting for the captions.... thanks for everyrhing..... :),jael catacora,2023-02-20T21:28:34Z,2023-02-20T21:28:34Z,2,O-mqRaOulGE
"Бооооже Тэхёнчик как вы красивы..💋❤🥰🐻Наш золотой Принц Тэ, вы божественно красмвы, обоятельный до невозможности, ваша улыбка подобие солнца, глаза два брилианта, губки две звёздочки и сами вы Аполон ..Вы счястье приносите и улыбку везде где ступаите..Все ждут хотябы вашего взгляда, хотябы на мгновение видеть вашу солничную улыбку и тогда счястливы мы ваши друзья на весь день..Наш любимый мальчик мы любим вас и потдерживать будем везде и повсюду, только пожалуста береги себя..⚘⚘⚘💋❤🥰🐻🙏🙏",Aurica Stavila,2023-02-20T21:27:56Z,2023-02-20T21:27:56Z,5,O-mqRaOulGE
Subtitles PLEASE!!!!!! Taetae has so many global fans🫠,NinaNass Dobrev,2023-02-20T21:27:27Z,2023-02-20T21:27:27Z,3,O-mqRaOulGE
Taetae 🤗💜,Ara S,2023-02-20T21:23:09Z,2023-02-20T21:23:09Z,2,O-mqRaOulGE
Denme mis subtitulos :'c,alysson angulo,2023-02-20T21:20:40Z,2023-02-20T21:20:40Z,1,O-mqRaOulGE
서진씨 저팔계 모르는거 왜이렇게 웃기나 ㅋㅋㅋㅋㅋ 서진이네 화이팅!,행복하자,2023-02-20T21:18:29Z,2023-02-20T21:18:29Z,7,O-mqRaOulGE
Lütfen türkçe  çeviri  olsun çıldırcammmm,SEMA,2023-02-20T21:17:52Z,2023-02-20T21:17:52Z,1,O-mqRaOulGE
"Hayyyy viendo sonreír a tae soy feliz 
Tiene hermosa sonrrisa..
Y me encantó el episodio 😁",taekook,2023-02-20T21:14:10Z,2023-02-20T21:14:10Z,37,O-mqRaOulGE
"태형아, 너는 아름다운 외모와 내면을 갖고 있어. 항상 가장 행복하길. 그리고 가장 밝은 별처럼 빛나길",Nata Od,2023-02-20T21:12:46Z,2023-02-20T21:12:46Z,15,O-mqRaOulGE
"Taehyung 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜

Wooshik 💜💜💜💜💜 Seojon 💜💜💜💜💜",Girl*,2023-02-20T21:12:27Z,2023-02-20T21:12:27Z,3,O-mqRaOulGE
"태형아, 너는 아름다운 외모와 내면을 갖고 있어. 항상 가장 행복하길. 그리고 가장 밝은 별처럼 빛나길",Nata Od,2023-02-20T21:11:43Z,2023-02-20T21:11:43Z,13,O-mqRaOulGE
즐겁게보고 갑니다. 모두 홧팅!,한지은,2023-02-20T21:11:06Z,2023-02-20T21:11:06Z,1,O-mqRaOulGE
Here for tae💜,Shy Phoeme',2023-02-20T21:08:11Z,2023-02-20T21:08:11Z,0,O-mqRaOulGE
달방에서의 활약을 태형이가 보여줄꺼야,Locver,2023-02-20T21:03:15Z,2023-02-20T21:03:15Z,9,O-mqRaOulGE
Background songs were perfection,l* • *l,2023-02-20T21:02:15Z,2023-02-20T21:02:15Z,1,O-mqRaOulGE
Thank you PD nim for this fun episode,lily,2023-02-20T21:01:36Z,2023-02-20T21:01:36Z,3,O-mqRaOulGE
보라해 태형아💜서진이네 대박나길🙏🏻,WonahssiV,2023-02-20T21:00:51Z,2023-02-20T21:00:51Z,53,O-mqRaOulGE
국어사전에 중간물이란 단어있는데... 왜 우리 뷔한테 땡이라고 하셨어요?,Locver,2023-02-20T21:00:34Z,2023-02-20T21:00:34Z,1,O-mqRaOulGE
서진이네 재미가 없을수 없는조합 !  김태형 합류가 신의한수 !,짝 뽀,2023-02-20T21:00:27Z,2023-02-20T21:00:27Z,15,O-mqRaOulGE
"Kim taehyung, el más hermoso del mundo 
Muy contenta de verte feliz 
Te amo mucho bebe oso 🐻 💚",Maria Jose Prieto,2023-02-20T20:58:45Z,2023-02-20T20:58:45Z,3,O-mqRaOulGE
Tae,Suhana Chinchole,2023-02-20T20:57:31Z,2023-02-20T20:57:31Z,0,O-mqRaOulGE
i need eng sub please ??????????????????????,sarah ouali,2023-02-20T20:56:12Z,2023-02-20T20:56:12Z,0,O-mqRaOulGE
"Didn´ t understand a single word, but kept smiling and laughing with them. Did NOT expect Mumintrollet😄👍❤",Linso,2023-02-20T20:56:06Z,2023-02-20T20:56:06Z,1,O-mqRaOulGE
KIM TAEHYUNG,Amira Adg,2023-02-20T20:55:53Z,2023-02-20T20:55:53Z,0,O-mqRaOulGE
JUST WOWWWWWWWWWWWWWWWWWWWW,abderrahmane assia,2023-02-20T20:55:03Z,2023-02-20T20:55:03Z,0,O-mqRaOulGE
Hwaiting for English sub !!,Chabelita Madronio,2023-02-20T20:54:39Z,2023-02-20T20:54:39Z,0,O-mqRaOulGE
♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️😍😍😍😍😍🥳,Ana Victoria Vargas Tovar,2023-02-20T20:54:14Z,2023-02-20T20:54:14Z,0,O-mqRaOulGE
중간물 국어사전에 있어요,Keen,2023-02-20T20:54:09Z,2023-02-20T20:54:09Z,0,O-mqRaOulGE
"00:20 중간물 : 원료를 가지고 최종 생성물을 만드는 과정에서 합성되는 유기물.
중간물 있는디....",양시,2023-02-20T20:54:05Z,2023-02-20T20:54:05Z,1,O-mqRaOulGE
"I love you Kim Taehyung you are the most beautiful person and the best heart you have just like woshik and seojoon, members of seojin thank you for so much love 🐻 I know you will do very well, congratulations ♥️ 🍓😍",Ana Victoria Vargas Tovar,2023-02-20T20:53:10Z,2023-02-20T20:53:10Z,1,O-mqRaOulGE
Why not English translation..!😞😓😫😩😭😭,kookie...,2023-02-20T20:50:59Z,2023-02-20T20:50:59Z,1,O-mqRaOulGE
البنت ما تعرف انها شفطت حظ نص حظ الأرمي😭💔جاي على بالي اقتلها,ارمي 😘,2023-02-20T20:48:45Z,2023-02-20T20:48:45Z,2,O-mqRaOulGE
I cannot understand a word but seeing their happy faces makes me laugh too!,lily,2023-02-20T20:48:41Z,2023-02-20T20:48:41Z,2,O-mqRaOulGE
Porfavor subtitulos  o traducción  automática 🙏🥺,Nicol Stella,2023-02-20T20:48:35Z,2023-02-20T20:48:35Z,1,O-mqRaOulGE
Iam only looking V omg so happy,Renjini K .S Volg,2023-02-20T20:47:51Z,2023-02-20T20:47:51Z,1,O-mqRaOulGE
No english subs,RandomPosts,2023-02-20T20:47:17Z,2023-02-20T20:47:17Z,0,O-mqRaOulGE
"All the team has so good chemistry, I had fun watching it, I hope they work a lot more together, Taehyung’s personality is amazing, I loved it!",Celine,2023-02-20T20:46:22Z,2023-02-20T20:46:22Z,33,O-mqRaOulGE
Si a todo menos al divorcio,Jeon Taehyung,2023-02-20T20:45:46Z,2023-02-20T20:45:46Z,1,O-mqRaOulGE
"Tae siempre sigue así con esa actitud divertida, positiva, alegre y amorosa recuerda que las Armys siempre te apoyaremos en todo momento.
💜💜💜💜💜💜",Kim Tsukino,2023-02-20T20:43:48Z,2023-02-20T20:43:48Z,142,O-mqRaOulGE
we need subtitles @channel fullmoon,Good Abmur,2023-02-20T20:40:55Z,2023-02-20T20:40:55Z,0,O-mqRaOulGE
"Omg it's ji sung !! LOL
Not real!!😂😂",Hadas Zairi,2023-02-20T20:39:37Z,2023-02-20T20:39:37Z,1,O-mqRaOulGE
이서진 꿀잼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Jane Kim,2023-02-20T20:37:11Z,2023-02-20T20:37:11Z,0,O-mqRaOulGE
English subtitles when?,Michelle Joy Sansano,2023-02-20T20:36:42Z,2023-02-20T20:36:42Z,0,O-mqRaOulGE
"너무 재밌어서 시간 순삭이네요,  우리 태형이랑 형님들케미 너무 기대됩니다,  정유미이사님 너무 예뻐요 💜",이태영,2023-02-20T20:36:17Z,2023-02-21T06:46:56Z,110,O-mqRaOulGE
❤️❤️😘😘😘😘❤️😘😘😘😘,Michou Sann,2023-02-20T20:34:37Z,2023-02-20T20:34:37Z,0,O-mqRaOulGE
Happy for my kimtaehyung 💜💜💜,Michou Sann,2023-02-20T20:34:22Z,2023-02-20T20:34:22Z,0,O-mqRaOulGE
"Good boys Taehyung, I love you 🐻❤️",Natali Litvinova,2023-02-20T20:34:11Z,2023-02-20T20:34:11Z,2,O-mqRaOulGE
💕💕💕💕💕💕💕💕,Michou Sann,2023-02-20T20:33:57Z,2023-02-20T20:33:57Z,0,O-mqRaOulGE
Why there is not a English sub bts has a lot of army in the world,Jarif Jarif,2023-02-20T20:32:58Z,2023-02-20T20:32:58Z,1,O-mqRaOulGE
"Pessoal existir pessoa mais linda e doce do que meu Taehyung? não não não, não existir ele é maravilhoso lindo como o amo muito 💚E vê _lo ao lado do nosso também muito querido park seo_ Joon é simplesmente incrível Lindíssimos!! 💜✌️😉",conceicao sousa santos,2023-02-20T20:32:51Z,2023-02-20T20:32:51Z,3,O-mqRaOulGE
Hagan el favor y pongan subtítulos en español.,star,2023-02-20T20:32:45Z,2023-02-20T20:32:45Z,2,O-mqRaOulGE
Te quiero mucho tae 💜🥺,Camila Martinez Centeno,2023-02-20T20:32:18Z,2023-02-20T20:32:18Z,2,O-mqRaOulGE
Kim taehyung!!!!!!!!!!! 😍,Camila Martinez Centeno,2023-02-20T20:32:07Z,2023-02-20T20:32:07Z,2,O-mqRaOulGE
Taeeeeeee 🛐,Camila Martinez Centeno,2023-02-20T20:31:35Z,2023-02-20T20:31:35Z,1,O-mqRaOulGE
Te amo taehyung 🥰,Camila Martinez Centeno,2023-02-20T20:31:24Z,2023-02-20T20:31:24Z,1,O-mqRaOulGE
Taehyung marry my 😍🙏🛐😭,Camila Martinez Centeno,2023-02-20T20:31:04Z,2023-02-20T20:31:04Z,1,O-mqRaOulGE
Love taehyung,Nhung Nguyễn Thị,2023-02-20T20:30:06Z,2023-02-20T20:30:06Z,0,O-mqRaOulGE
Senang sekali melihat kim taehyung menikmati kegiatan ini. Semoga bahagia selalu kim taehyung. Selalu mendukungmu,Agnes Rahmawati,2023-02-20T20:29:34Z,2023-02-20T20:29:34Z,1,O-mqRaOulGE
Seriously such big stars on this show but no english subtitle ? Do y’all have any consideration for international fan or not ?,Kim Jungkook,2023-02-20T20:29:32Z,2023-02-20T20:29:48Z,1,O-mqRaOulGE
💜💜💜,Розалия Роза,2023-02-20T20:26:25Z,2023-02-20T20:26:25Z,0,O-mqRaOulGE
Lots of love from India v 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💜💜💜💜💜💜💜,Sudhir Salunke,2023-02-20T20:25:47Z,2023-02-20T20:25:47Z,0,O-mqRaOulGE
이서진 너므 조앙,아뵤,2023-02-20T20:23:36Z,2023-02-20T20:23:36Z,1,O-mqRaOulGE
걍 재밌다,kate kim,2023-02-20T20:22:23Z,2023-02-20T20:22:23Z,0,O-mqRaOulGE
Taehyung it's nice,Jhadde Cuba,2023-02-20T20:22:12Z,2023-02-20T20:22:12Z,0,O-mqRaOulGE
Estuviste genial mi lindo Taehyungie 💜,aggv,2023-02-20T20:21:20Z,2023-02-20T20:21:20Z,5,O-mqRaOulGE
아 마지막 지성배웈ㅋㅋㅋ,Bonniedau,2023-02-20T20:18:48Z,2023-02-20T20:18:48Z,0,O-mqRaOulGE
❤❤❤❤,_3z5i_,2023-02-20T20:16:33Z,2023-02-20T20:16:33Z,0,O-mqRaOulGE
🥰🥰🥰🥰,Annemarie Poyo Furlong,2023-02-20T20:15:28Z,2023-02-20T20:15:28Z,0,O-mqRaOulGE
squad!!!!!,Radha Dooley,2023-02-20T20:15:00Z,2023-02-20T20:15:00Z,0,O-mqRaOulGE
English subtitles please,Yusra Khan,2023-02-20T20:13:05Z,2023-02-20T20:13:05Z,1,O-mqRaOulGE
"Na PDnim how about bringing/ casting 97liners(Jungkook of BTS, Cha eun woo of Astro, Mingyu Dokyeom The8 of Seventeen, Bang chan of Stray kids, Yugyeom Bambam of GOT7, Jaehyun of NCT) for one Episode 💜💜💜💜💜",Niharika Reddy,2023-02-20T20:12:57Z,2023-02-20T20:12:57Z,1,O-mqRaOulGE
English sub please ❤️❤️❤️❤️,Karla Gabriella Pech,2023-02-20T20:11:58Z,2023-02-20T20:11:58Z,0,O-mqRaOulGE
I love taehyungs smile❤,ok,2023-02-20T20:11:51Z,2023-02-20T20:11:51Z,0,O-mqRaOulGE
wow,ok,2023-02-20T20:10:59Z,2023-02-20T20:10:59Z,0,O-mqRaOulGE
Army from Portugal 💜💜🇵🇹,sali silveira,2023-02-20T20:09:51Z,2023-02-20T20:09:51Z,0,O-mqRaOulGE
Taehyung V love you. I have to watch the show !!,Mi Pae,2023-02-20T20:07:09Z,2023-02-20T20:07:09Z,3,O-mqRaOulGE
Add subtitles in other languages ​​please.,Karina Cuello,2023-02-20T20:06:18Z,2023-02-20T20:06:18Z,1,O-mqRaOulGE
"Seriously they look so close! This is the best team ever for any kinda Variety Show!  I love this cast so much, Especially I love seeing how our Taehyungie is happy and laughing during the entire show! :* ^_^",Zahra Sohrablo,2023-02-20T20:05:58Z,2023-02-20T20:05:58Z,10,O-mqRaOulGE
우리는 김태형을 사랑합니다,rauda alketbi,2023-02-20T20:05:30Z,2023-02-20T20:05:30Z,4,O-mqRaOulGE
Teahyung is so handsome and cute! 💜 Please add subtitles!🥲,Anna Espro,2023-02-20T20:05:29Z,2023-02-20T20:05:29Z,4,O-mqRaOulGE
I don’t understand a single word but I really enjoy it 😂😂😂,Rafi Ahmed,2023-02-20T20:05:10Z,2023-02-20T20:05:10Z,3,O-mqRaOulGE
시간가는줄 모르고 엄청 웃었네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ근데 태형이가 말한 중간물과 바장 사전에 있는데요..?나피디님??,Voung,2023-02-20T20:05:06Z,2023-02-20T20:05:16Z,10,O-mqRaOulGE
Subtitles please..,Sana Shahid,2023-02-20T20:04:51Z,2023-02-20T20:04:51Z,0,O-mqRaOulGE
My cutie super star ⭐👑✨ my baby tete boy 😚😚😚😚🤩🤩🤩💫 i love you so much my beautiful romantic handsome baby boy 🥰🥰🥰😘😘😘😘😍😍😍😍💜💜💜💜💜💜,Abi Abi,2023-02-20T19:57:43Z,2023-02-20T19:57:43Z,1,O-mqRaOulGE
Happy to see Taeheuong having fun with his friends 💜,저🖤,2023-02-20T19:57:22Z,2023-02-20T19:57:22Z,3,O-mqRaOulGE
Tae's smile soothes my heart ❤️,Pau,2023-02-20T19:56:58Z,2023-02-20T19:56:58Z,4,O-mqRaOulGE
Que hermoso fue ver taehyung de nuevo y también verlo sonreír bastante siempre armys 💜💜💐(⁠◍⁠•⁠ᴗ⁠•⁠◍⁠)⁠❤✧⁠\⁠(⁠>⁠o⁠<⁠)⁠ﾉ⁠✧,Hanny Martínez mata,2023-02-20T19:55:33Z,2023-02-20T19:55:33Z,31,O-mqRaOulGE
Taehyung’s is so fine and cute,Salma Munir,2023-02-20T19:54:23Z,2023-02-20T19:54:23Z,1,O-mqRaOulGE
Quiero subtitulos en español 😣😣,Daniela J. Prado,2023-02-20T19:52:55Z,2023-02-20T19:52:55Z,0,O-mqRaOulGE
Can you plz upload this with English subtitles ...I can't understand 😫😫😫,Ishu Ram,2023-02-20T19:51:04Z,2023-02-20T19:51:04Z,1,O-mqRaOulGE
💜💜💜💜💜💜💜💜💜💜💜,RUPA DEY,2023-02-20T19:51:02Z,2023-02-20T19:51:02Z,1,O-mqRaOulGE
💜,ksmhjtj,2023-02-20T19:48:49Z,2023-02-20T19:48:49Z,0,O-mqRaOulGE
King Kim Taehyung,El Joumri Rim,2023-02-20T19:48:26Z,2023-02-20T19:48:26Z,1,O-mqRaOulGE
I loved to watch them guessing the celebs - and can't wait the subs! 🙂,Noémi Hajdu,2023-02-20T19:47:35Z,2023-02-20T19:47:35Z,1,O-mqRaOulGE
중간물.. 국어사전에 있음~ 태형👍,이도ido,2023-02-20T19:47:13Z,2023-02-20T19:47:13Z,0,O-mqRaOulGE
CAN WE PLS GET ENGLISH SUB PLEASE 🥺💜,Baddest Nailzz,2023-02-20T19:46:58Z,2023-02-20T19:46:58Z,0,O-mqRaOulGE
que hermosos se ven.,Iliana Jacqueline Bernardino Gonzalez,2023-02-20T19:46:34Z,2023-02-20T19:46:34Z,1,O-mqRaOulGE
'Jinny's Kitchen' has the best team ever! I hope we get to see the same team for the next season as well! <3 <3,Zara,2023-02-20T19:45:56Z,2023-02-20T19:45:56Z,3,O-mqRaOulGE
Wooshik ssi hahahaha,Syafiqah H,2023-02-20T19:45:39Z,2023-02-20T19:45:39Z,0,O-mqRaOulGE
Wooshik ssi hahahaha,Syafiqah H,2023-02-20T19:45:36Z,2023-02-20T19:45:36Z,0,O-mqRaOulGE
"ya quiero ver el programa y escuhcar a tae hablar aunq sea un poco esañol ,ahh seria increible ,YYYY NO MAN TAE ESTA GUAPISIMOOO",yady leslie,2023-02-20T19:45:28Z,2023-02-20T19:45:28Z,13,O-mqRaOulGE
No English subs?,Milla Diaz,2023-02-20T19:45:00Z,2023-02-20T19:45:00Z,0,O-mqRaOulGE
ENG SUB PLEASE,Molly Tams,2023-02-20T19:44:58Z,2023-02-20T19:44:58Z,0,O-mqRaOulGE
"omg i can't believing that a person can be as perfect as taehyung he is charismatic funny he has an incredible human side, intelligent so so talented divinely beautiful ... and words are not enough to describe it 🛐💕",Fleur De lotus,2023-02-20T19:44:27Z,2023-02-20T19:44:27Z,3,O-mqRaOulGE
"Can't wait for the show to start ! 
This was so much fun to watch.. thank you 💜
Taehyung is 💜🤷🏻‍♀️",Gudly 💜,2023-02-20T19:43:10Z,2023-02-20T19:43:10Z,4,O-mqRaOulGE
13:39 얼마나 떨렸으면 손을 다 떠네 ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋ,마법사마패,2023-02-20T19:40:48Z,2023-02-20T19:40:48Z,6,O-mqRaOulGE
ㅋㅋㅋㅋㅋㅌㅌㅋㅌ,z u,2023-02-20T19:35:43Z,2023-02-20T19:35:43Z,0,O-mqRaOulGE
태형이 너무 좋아 💜💜💜,Blink Wei,2023-02-20T19:35:13Z,2023-02-20T19:35:13Z,12,O-mqRaOulGE
So grateful that you uploaded both parts as i could have not waited any long .....this is so fun...all the members taehyungie and everyone yall have my heart. thankyou so much for this super entertaining episode. waiting for 24 february.,154 simran wankar,2023-02-20T19:34:54Z,2023-02-20T19:34:54Z,2,O-mqRaOulGE
Indonesia subtitle please🙏🙏,Ninda Clarisa,2023-02-20T19:34:03Z,2023-02-20T19:34:03Z,1,O-mqRaOulGE
서진이네 출장십오야 각자의 매력을 볼수있어서 좋았고 제일 좋았던건 태형이 팬으로써  태형이를 방탄tv처럼 스트레스 받지않고 마음껏 볼수있어서 좋았다. 태형아 언제나  보라한다.,Sun Lee,2023-02-20T19:32:47Z,2023-02-20T19:32:47Z,32,O-mqRaOulGE
❤ I like your laugh in Iove you V  ❤,,2023-02-20T19:32:29Z,2023-02-20T19:32:29Z,0,O-mqRaOulGE
They're a lot of fun hahahahaha,lalala,2023-02-20T19:31:23Z,2023-02-20T19:31:23Z,0,O-mqRaOulGE
King taehyung 👑💜😍✌,Sana Salmani,2023-02-20T19:30:54Z,2023-02-20T19:30:54Z,0,O-mqRaOulGE
No subtitle🥴🥺,Jackjack Valesco,2023-02-20T19:28:56Z,2023-02-20T19:28:56Z,0,O-mqRaOulGE
He look so happy 😍😊,Iftesham Haroon,2023-02-20T19:28:45Z,2023-02-20T19:28:45Z,0,O-mqRaOulGE
우식아ㅜㅜㅜㅋㅋㅋㅋㅋ,나니고레,2023-02-20T19:28:42Z,2023-02-20T19:28:42Z,0,O-mqRaOulGE
My love taehyung...,Iftesham Haroon,2023-02-20T19:28:32Z,2023-02-20T19:28:32Z,0,O-mqRaOulGE
Where's the translation 😕 ?,Aia Khalaf,2023-02-20T19:25:23Z,2023-02-20T19:25:23Z,0,O-mqRaOulGE
English Subtitles PLEASEEEEEEEEEEEEEEEEEEE!,Shreya Kumari,2023-02-20T19:25:01Z,2023-02-20T19:25:01Z,0,O-mqRaOulGE
Subtitle,Dilip More,2023-02-20T19:24:48Z,2023-02-20T19:24:48Z,0,O-mqRaOulGE
"어쩜 다들 순둥 순둥 이렇게 포근하고 따뜻한 예능현장은 오랜만이네요 다정다감 츤데레 서진님이 오히려 튈 정도로 다섯명이 다 천성이 너무 착한게 느껴지네요🥺🥺
다섯명이 그려낼 멕시코에서의 잔잔한 케미들이 더더 기대ㅎㅎ 서진이네 본방사수 꼭 한다!!!!!!",밤이,2023-02-20T19:24:36Z,2023-02-20T19:24:36Z,92,O-mqRaOulGE
N vejo a hora de ver  o tae cozinhando,gomes,2023-02-20T19:22:56Z,2023-02-20T19:22:56Z,15,O-mqRaOulGE
Q hermoso ♡,XiomiLinda Cruz velasquez,2023-02-20T19:21:49Z,2023-02-20T19:21:49Z,1,O-mqRaOulGE
Cute lol,afterlove,2023-02-20T19:21:44Z,2023-02-20T19:21:44Z,0,O-mqRaOulGE
Kim Taehyung slayyy,afterlove,2023-02-20T19:21:28Z,2023-02-20T19:21:28Z,0,O-mqRaOulGE
Te amooo,XiomiLinda Cruz velasquez,2023-02-20T19:21:25Z,2023-02-20T19:21:25Z,0,O-mqRaOulGE
They played BTS song for BG music...  It is making me feel so good.. 💜💜 And tae tae baby why are you looking so shy here.. uhmm?,Dear No One,2023-02-20T19:21:16Z,2023-02-20T19:21:16Z,2,O-mqRaOulGE
지성,뀰농장,2023-02-20T19:19:58Z,2023-02-20T19:19:58Z,0,O-mqRaOulGE
Sub-title please 🥺,RM,2023-02-20T19:19:09Z,2023-02-20T19:19:09Z,0,O-mqRaOulGE
16:22 ( tae ) 😁,Foreverbts🤞🏻,2023-02-20T19:17:21Z,2023-02-20T19:17:21Z,3,O-mqRaOulGE
💜💜💜,army,2023-02-20T19:17:21Z,2023-02-20T19:17:21Z,0,O-mqRaOulGE
Can the show be translated into other languages or where else can the show be watched?,Sandra Miranda Goncalves,2023-02-20T19:17:05Z,2023-02-20T19:17:05Z,0,O-mqRaOulGE
서진이네 꼭 본방사수 할게요! 재방도 볼게요!! 서진이네 화이팅!!💜,오즈,2023-02-20T19:16:39Z,2023-02-20T19:16:39Z,8,O-mqRaOulGE
한국말이 사라져서 댓글 보는 재미가 없어졌네요…😢,리치리치히비스커스,2023-02-20T19:10:45Z,2023-02-20T19:10:45Z,1,O-mqRaOulGE
Can't understand anything only watching it for Taehyung 💜🇵🇰,Kim Taehyung,2023-02-20T19:09:41Z,2023-02-20T19:09:41Z,0,O-mqRaOulGE
don’t got subtitles but watching it without i can still tell that the group dynamic is hilarious 😂,modern luvr,2023-02-20T19:09:20Z,2023-02-20T19:09:20Z,4,O-mqRaOulGE
Why there is no English subtitles 😭😭😭😭,supriya vishwanath,2023-02-20T19:08:32Z,2023-02-20T19:08:32Z,0,O-mqRaOulGE
Subtitles please 🥺,Shanaya Akhade,2023-02-20T19:08:04Z,2023-02-20T19:08:04Z,0,O-mqRaOulGE
😂😂😂the ending part..reaction of Choi wooshik when he dont know the answer😂😂💜💜💜,Shine,2023-02-20T19:07:56Z,2023-02-21T12:54:50Z,1,O-mqRaOulGE
"Tayheung is very handsome, I do not bear all this beauty😭😭",الجوكر,2023-02-20T19:07:03Z,2023-02-20T19:07:03Z,3,O-mqRaOulGE
태형아...ㅠㅠ 귀❤️여❤️워,쬬니,2023-02-20T19:06:58Z,2023-02-20T19:06:58Z,4,O-mqRaOulGE
Is there no translation?,Xodden lama,2023-02-20T19:06:55Z,2023-02-20T19:06:55Z,0,O-mqRaOulGE
What a pity 😢no English subtitles… I really enjoyed the BTS background 🎶 music,AS M,2023-02-20T19:06:07Z,2023-02-20T19:06:07Z,0,O-mqRaOulGE
😂😂😂enjoy watching them,Shine,2023-02-20T19:06:01Z,2023-02-20T19:06:01Z,0,O-mqRaOulGE
"Gracias por dejarnos ver a un Kim Taehyung feliz se le ve cómodo y relajado , gracias a cada persona que le brinda la amistad , esperando con ansias a ver su programa 
Un abrazo a todos desde México 💜💜💜💜💜💜💜",ana morales,2023-02-20T19:05:52Z,2023-02-20T19:05:52Z,166,O-mqRaOulGE
"나도 생각이 안나요ㅠ
아직도ㅡㅎㅎㅎ
뷔 덕분에 외국어댓글 작렬이네요ㅡㅎㄷ",blue J,2023-02-20T19:05:17Z,2023-02-20T19:05:17Z,1,O-mqRaOulGE
Love you Taehyung 💜✨,Fatema Sultana,2023-02-20T19:03:11Z,2023-02-20T19:03:11Z,0,O-mqRaOulGE
Kim Taehyung 💚,Fatema Sultana,2023-02-20T19:03:01Z,2023-02-20T19:03:01Z,0,O-mqRaOulGE
5:23 아 작가님ㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,LIM,2023-02-20T19:02:29Z,2023-02-20T19:02:29Z,0,O-mqRaOulGE
I'll have to wait for english subtitles,Savage,2023-02-20T19:02:06Z,2023-02-20T19:02:06Z,0,O-mqRaOulGE
